Company Names,Battery Capacity_CC,HorsePower_hp,Total Speed_km/h,Acceleration_0_100_sec,Fuel Types,Seats,Torque_Nm,Cars Prices_USD
Porsche,2981.0,473.0,311.0,3.3,Petrol,5,570.0,124332.5
Porsche,2981.0,473.0,307.0,3.5,Petrol,5,570.0,124332.5
Porsche,3745.0,572.0,320.0,2.9,Petrol,5,750.0,124332.5
Porsche,3745.0,640.0,330.0,2.7,Petrol,5,800.0,124332.5
Porsche,3996.0,502.0,318.0,3.9,Petrol,5,470.0,124332.5
Porsche,3996.0,525.0,296.0,3.2,Petrol,5,465.0,124332.5
Porsche,2981.0,473.0,240.0,3.4,Petrol,5,570.0,124332.5
Porsche,2981.0,473.0,311.0,3.2,Petrol,5,570.0,124332.5
Porsche,2981.0,379.0,289.0,4.3,Petrol,5,450.0,124332.5
Porsche,3745.0,607.0,330.0,2.9,Petrol,5,750.0,124332.5
Porsche,3745.0,690.5,330.0,2.8,Petrol,5,750.0,124332.5
Porsche,3996.0,510.0,290.0,3.4,Petrol,5,470.0,124332.5
Porsche,3996.0,500.0,315.0,3.4,Petrol,5,450.0,124332.5
Porsche,4194.0,515.0,296.0,3.1,Petrol,5,480.0,124332.5
Porsche,2981.0,379.0,293.0,4.4,Petrol,5,450.0,116000.0
Porsche,3745.0,572.0,318.0,3.0,Petrol,5,750.0,124332.5
Porsche,2981.0,473.0,240.0,3.5,Petrol,5,570.0,124332.5
Tata Motors,1199.0,86.0,170.0,13.0,Petrol,5,113.0,8200.0
Tata Motors,2813.6,74.0,120.0,5.7,Electric,5,114.0,11000.0
Tata Motors,1199.0,86.0,170.0,12.0,Petrol,5,156.5,10400.0
Tata Motors,1199.0,89.0,170.0,12.0,Petrol,5,156.5,10400.0
Tata Motors,1199.0,86.0,170.0,12.0,Diesel,5,156.5,10400.0
Tata Motors,1199.0,89.0,170.0,12.0,Diesel,5,156.5,10400.0
Tata Motors,1497.0,86.0,170.0,12.0,Petrol,5,156.5,10400.0
Tata Motors,1497.0,89.0,170.0,12.0,Petrol,5,156.5,10400.0
Tata Motors,1497.0,86.0,170.0,12.0,Diesel,5,156.5,10400.0
Tata Motors,1497.0,89.0,170.0,12.0,Diesel,5,156.5,10400.0
Tata Motors,1199.0,86.0,170.0,12.5,Petrol,5,113.0,11300.0
Tata Motors,1199.0,110.0,180.0,10.0,Petrol,5,140.0,12000.0
Tata Motors,1199.0,86.0,165.0,12.0,Cng,5,113.0,11800.0
Tata Motors,1199.0,86.0,165.0,12.0,Petrol,5,113.0,11800.0
Tata Motors,1199.0,86.0,170.0,13.5,Petrol,5,113.0,9200.0
Tata Motors,624.0,37.0,105.0,16.2,Petrol,5,51.0,4000.0
Tata Motors,1396.0,70.0,155.0,16.0,Diesel,5,140.0,6200.0
Tata Motors,1193.0,65.0,140.0,16.0,Petrol,5,100.0,5000.0
Tata Motors,1199.0,86.0,170.0,13.0,Petrol,5,113.0,9400.0
Tata Motors,2813.6,74.0,120.0,5.7,Electric,5,114.0,14500.0
Tata Motors,1248.0,75.0,165.0,15.0,Diesel,5,190.0,8700.0
Tata Motors,1248.0,90.0,165.0,15.0,Diesel,5,190.0,8700.0
Tata Motors,1248.0,75.0,165.0,15.0,Petrol,5,190.0,8700.0
Tata Motors,1248.0,90.0,165.0,15.0,Petrol,5,190.0,8700.0
Tata Motors,1249.0,75.0,165.0,15.0,Diesel,5,140.0,8700.0
Tata Motors,1249.0,90.0,165.0,15.0,Diesel,5,140.0,8700.0
Tata Motors,1249.0,75.0,165.0,15.0,Petrol,5,140.0,8700.0
Tata Motors,1249.0,90.0,165.0,15.0,Petrol,5,140.0,8700.0
Tata Motors,1199.0,690.5,165.0,15.0,Diesel,5,190.0,8700.0
Tata Motors,1199.0,690.5,165.0,15.0,Diesel,5,190.0,8700.0
Tata Motors,1199.0,690.5,165.0,15.0,Petrol,5,190.0,8700.0
Tata Motors,1199.0,690.5,165.0,15.0,Petrol,5,190.0,8700.0
Tata Motors,1199.0,75.0,165.0,15.0,Diesel,5,140.0,8700.0
Tata Motors,1199.0,75.0,165.0,15.0,Diesel,5,140.0,8700.0
Tata Motors,1199.0,90.0,165.0,15.0,Diesel,5,140.0,8700.0
Tata Motors,1199.0,90.0,165.0,15.0,Diesel,5,140.0,8700.0
Tata Motors,1199.0,75.0,165.0,15.0,Petrol,5,140.0,8700.0
Tata Motors,1199.0,75.0,165.0,15.0,Petrol,5,140.0,8700.0
Tata Motors,1199.0,90.0,165.0,15.0,Petrol,5,140.0,8700.0
Tata Motors,1199.0,90.0,165.0,15.0,Petrol,5,140.0,8700.0
Tata Motors,1396.0,70.0,155.0,16.2,Diesel,5,140.0,6500.0
Cadillac,5603.0,420.0,210.0,6.8,Petrol,5,624.0,79295.0
Tata Motors,1396.0,70.0,150.0,16.2,Diesel,5,135.0,8300.0
Tata Motors,1396.0,70.0,150.0,16.2,Diesel,5,135.0,8300.0
Tata Motors,1396.0,85.0,150.0,16.2,Diesel,5,135.0,8300.0
Tata Motors,1396.0,85.0,150.0,16.2,Diesel,5,135.0,8300.0
Tata Motors,1396.0,70.0,150.0,16.2,Petrol,5,135.0,8300.0
Tata Motors,1396.0,70.0,150.0,16.2,Petrol,5,135.0,8300.0
Tata Motors,1396.0,85.0,150.0,16.2,Petrol,5,135.0,8300.0
Tata Motors,1396.0,85.0,150.0,16.2,Petrol,5,135.0,8300.0
Tata Motors,1396.0,70.0,150.0,16.2,Diesel,5,115.0,8300.0
Tata Motors,1396.0,70.0,150.0,16.2,Diesel,5,115.0,8300.0
Tata Motors,1396.0,85.0,150.0,16.2,Diesel,5,115.0,8300.0
Tata Motors,1396.0,85.0,150.0,16.2,Diesel,5,115.0,8300.0
Tata Motors,1396.0,70.0,150.0,16.2,Petrol,5,115.0,8300.0
Tata Motors,1396.0,70.0,150.0,16.2,Petrol,5,115.0,8300.0
Tata Motors,1396.0,85.0,150.0,16.2,Petrol,5,115.0,8300.0
Tata Motors,1396.0,85.0,150.0,16.2,Petrol,5,115.0,8300.0
Tata Motors,1248.0,75.0,160.0,14.0,Diesel,5,200.0,9000.0
Tata Motors,1248.0,75.0,160.0,14.0,Diesel,5,200.0,9000.0
Tata Motors,1248.0,90.0,160.0,14.0,Diesel,5,200.0,9000.0
Tata Motors,1248.0,90.0,160.0,14.0,Diesel,5,200.0,9000.0
Tata Motors,1248.0,75.0,160.0,14.0,Petrol,5,200.0,9000.0
Tata Motors,1248.0,75.0,160.0,14.0,Petrol,5,200.0,9000.0
Tata Motors,1248.0,90.0,160.0,14.0,Petrol,5,200.0,9000.0
Tata Motors,1248.0,90.0,160.0,14.0,Petrol,5,200.0,9000.0
Tata Motors,1248.0,75.0,160.0,14.0,Diesel,5,115.0,9000.0
Tata Motors,1248.0,75.0,160.0,14.0,Diesel,5,115.0,9000.0
Tata Motors,1248.0,90.0,160.0,14.0,Diesel,5,115.0,9000.0
Tata Motors,1248.0,90.0,160.0,14.0,Diesel,5,115.0,9000.0
Tata Motors,1248.0,75.0,160.0,14.0,Petrol,5,115.0,9000.0
Tata Motors,1248.0,75.0,160.0,14.0,Petrol,5,115.0,9000.0
Tata Motors,1248.0,90.0,160.0,14.0,Petrol,5,115.0,9000.0
Tata Motors,1248.0,90.0,160.0,14.0,Petrol,5,115.0,9000.0
Tata Motors,1368.0,75.0,160.0,14.0,Diesel,5,200.0,9000.0
Tata Motors,1368.0,75.0,160.0,14.0,Diesel,5,200.0,9000.0
Tata Motors,1368.0,90.0,160.0,14.0,Diesel,5,200.0,9000.0
Tata Motors,1368.0,90.0,160.0,14.0,Diesel,5,200.0,9000.0
Tata Motors,1368.0,75.0,160.0,14.0,Petrol,5,200.0,9000.0
Tata Motors,1368.0,75.0,160.0,14.0,Petrol,5,200.0,9000.0
Tata Motors,1368.0,90.0,160.0,14.0,Petrol,5,200.0,9000.0
Tata Motors,1368.0,90.0,160.0,14.0,Petrol,5,200.0,9000.0
Tata Motors,1368.0,75.0,160.0,14.0,Diesel,5,115.0,9000.0
Tata Motors,1368.0,75.0,160.0,14.0,Diesel,5,115.0,9000.0
Tata Motors,1368.0,90.0,160.0,14.0,Diesel,5,115.0,9000.0
Tata Motors,1368.0,90.0,160.0,14.0,Diesel,5,115.0,9000.0
Tata Motors,1368.0,75.0,160.0,14.0,Petrol,5,115.0,9000.0
Tata Motors,1368.0,75.0,160.0,14.0,Petrol,5,115.0,9000.0
Tata Motors,1368.0,90.0,160.0,15.0,Petrol,5,115.0,9000.0
Tata Motors,1368.0,90.0,160.0,15.0,Petrol,5,115.0,9000.0
Tata Motors,1396.0,70.0,150.0,16.2,Diesel,5,140.0,7000.0
Tata Motors,1396.0,85.0,160.0,15.0,Petrol,5,115.0,7200.0
Cadillac,5603.0,420.0,205.0,6.9,Petrol,5,624.0,82295.0
Tata Motors,1199.0,118.0,180.0,10.0,Petrol,5,215.0,14000.0
Tata Motors,1199.0,118.0,180.0,10.0,Petrol,5,215.0,14000.0
Tata Motors,1199.0,110.0,180.0,10.0,Petrol,5,215.0,14000.0
Tata Motors,1199.0,110.0,180.0,10.0,Petrol,5,215.0,14000.0
Tata Motors,1199.0,118.0,180.0,10.0,Diesel,5,215.0,14000.0
Tata Motors,1199.0,118.0,180.0,10.0,Diesel,5,215.0,14000.0
Tata Motors,1199.0,110.0,180.0,10.0,Diesel,5,215.0,14000.0
Tata Motors,1199.0,110.0,180.0,10.0,Diesel,5,215.0,14000.0
Tata Motors,1497.0,118.0,180.0,10.0,Petrol,5,215.0,14000.0
Tata Motors,1497.0,118.0,180.0,10.0,Petrol,5,215.0,14000.0
Tata Motors,1497.0,110.0,180.0,10.0,Petrol,5,215.0,14000.0
Tata Motors,1497.0,110.0,180.0,10.0,Petrol,5,215.0,14000.0
Tata Motors,1497.0,118.0,180.0,10.0,Diesel,5,215.0,14000.0
Tata Motors,1497.0,118.0,180.0,10.0,Diesel,5,215.0,14000.0
Tata Motors,1497.0,110.0,180.0,10.0,Diesel,5,215.0,14000.0
Tata Motors,1497.0,110.0,180.0,10.0,Diesel,5,215.0,14000.0
Tata Motors,2813.6,143.0,140.0,9.0,Electric,5,250.0,25000.0
Tata Motors,1956.0,168.0,180.0,11.0,Diesel,5,350.0,23000.0
Tata Motors,1956.0,168.0,180.0,11.0,Diesel,5,350.0,25500.0
Tata Motors,1199.0,86.0,160.0,16.0,Petrol,5,113.0,10500.0
Tata Motors,2179.0,154.0,180.0,12.0,Diesel,5,400.0,20000.0
Tata Motors,2179.0,138.0,162.0,13.0,Diesel,5,320.0,19000.0
Tata Motors,2956.0,85.0,125.0,16.2,Diesel,5,250.0,15000.0
Tata Motors,2179.0,118.0,140.0,15.0,Diesel,5,250.0,16500.0
Tata Motors,2813.6,129.0,120.0,9.4,Electric,5,245.0,22000.0
Tesla,2813.6,670.0,250.0,3.1,Electric,5,930.0,88490.0
Tesla,2813.6,690.5,322.0,2.1,Electric,5,930.0,108490.0
Tesla,2813.6,283.0,225.0,5.8,Electric,5,420.0,40240.0
Tesla,2813.6,450.0,261.0,3.1,Electric,5,660.0,53240.0
Tesla,2813.6,670.0,250.0,3.8,Electric,5,930.0,98490.0
Tesla,2813.6,690.5,262.0,2.6,Electric,5,930.0,113490.0
Tesla,2813.6,346.0,217.0,5.0,Electric,5,498.0,47490.0
Tesla,2813.6,384.0,217.0,4.8,Electric,5,559.0,50490.0
Tesla,2813.6,690.5,209.0,2.9,Electric,5,930.0,69900.0
Tesla,2813.6,690.5,330.0,1.9,Electric,5,930.0,124332.5
Jeep,3600.0,285.0,180.0,6.8,Petrol,5,353.0,35195.0
Jeep,2000.0,270.0,180.0,7.1,Petrol,5,400.0,42100.0
Jeep,3600.0,293.0,209.0,7.0,Petrol,5,352.0,41530.0
Jeep,3600.0,293.0,209.0,7.2,Petrol,5,352.0,43530.0
Jeep,2400.0,180.0,195.0,8.5,Petrol,5,230.0,37695.0
Jeep,2000.0,200.0,200.0,7.8,Petrol,5,320.0,31590.0
Jeep,1300.0,177.0,200.0,8.7,Petrol,5,285.0,28345.0
Jeep,3600.0,285.0,177.0,8.1,Petrol,5,353.0,38775.0
Jeep,5603.0,392.0,190.0,7.4,Petrol,5,548.0,63595.0
Jeep,5603.0,471.0,190.0,6.0,Petrol,5,617.0,91495.0
Jeep,2813.6,375.0,210.0,6.0,Hybrid,5,637.0,59865.0
Jeep,2813.6,375.0,180.0,6.4,Hybrid,5,637.0,50695.0
Jeep,2813.6,240.0,200.0,7.3,Hybrid,5,270.0,46500.0
Jeep,2813.6,240.0,200.0,7.5,Hybrid,5,270.0,44500.0
Mazda,1500.0,108.0,180.0,10.2,Petrol,5,142.0,18500.0
Jeep,2813.6,600.0,177.0,4.5,Electric,5,850.0,80000.0
Jeep,3600.0,285.0,177.0,8.6,Petrol,5,353.0,51570.0
Jeep,5603.0,357.0,190.0,7.3,Petrol,5,529.0,66575.0
Jeep,3200.0,271.0,195.0,7.6,Petrol,5,324.0,41295.0
Jeep,5603.0,470.0,160.0,4.5,Petrol,5,637.0,82495.0
Cadillac,2000.0,235.0,220.0,7.6,Petrol,5,350.0,37490.0
Cadillac,3600.0,310.0,210.0,6.5,Petrol,5,366.0,44195.0
Cadillac,3600.0,310.0,210.0,6.9,Petrol,5,366.0,48595.0
Cadillac,2813.6,340.0,190.0,5.7,Electric,5,440.0,58590.0
Cadillac,5603.0,682.0,200.0,4.4,Petrol,5,885.0,124332.5
Cadillac,5603.0,420.0,210.0,6.8,Petrol,5,624.0,104595.0
Cadillac,5603.0,668.0,320.0,3.4,Petrol,5,893.0,92000.0
Cadillac,3600.0,472.0,290.0,3.9,Petrol,5,603.0,60495.0
Cadillac,2000.0,235.0,220.0,7.4,Petrol,5,350.0,41390.0
Cadillac,3600.0,310.0,210.0,6.5,Petrol,5,366.0,51095.0
Cadillac,3600.0,310.0,210.0,6.9,Petrol,5,366.0,57095.0
Cadillac,2813.6,340.0,190.0,5.7,Electric,5,440.0,59990.0
Cadillac,2813.6,500.0,210.0,4.5,Electric,5,620.0,64990.0
Cadillac,2000.0,237.0,240.0,6.8,Petrol,5,350.0,41290.0
Chevrolet,1400.0,98.0,180.0,10.7,Petrol,5,127.0,14595.0
Chevrolet,1400.0,138.0,190.0,8.5,Petrol,5,200.0,16720.0
Chevrolet,1500.0,160.0,210.0,8.0,Petrol,5,250.0,25000.0
Chevrolet,2000.0,275.0,240.0,5.4,Petrol,5,400.0,26400.0
Chevrolet,5603.0,495.0,312.0,3.0,Petrol,5,637.0,65895.0
Chevrolet,3600.0,310.0,210.0,7.0,Petrol,5,360.0,35915.0
Chevrolet,1500.0,170.0,200.0,8.9,Petrol,5,275.0,26600.0
Chevrolet,3600.0,308.0,220.0,6.6,Petrol,5,366.0,44000.0
Chevrolet,5300.0,355.0,200.0,7.5,Petrol,5,519.0,56995.0
Chevrolet,5300.0,355.0,190.0,7.6,Petrol,5,519.0,59900.0
Chevrolet,2700.0,310.0,190.0,6.8,Petrol,5,583.0,30695.0
Chevrolet,5300.0,355.0,180.0,7.0,Petrol,5,519.0,42795.0
Chevrolet,5603.0,401.0,170.0,8.0,Petrol,5,629.0,41500.0
Chevrolet,5603.0,445.0,160.0,8.5,Diesel,5,930.0,45500.0
Chevrolet,2813.6,200.0,150.0,6.5,Electric,5,360.0,27495.0
Chevrolet,2813.6,200.0,150.0,7.0,Electric,5,360.0,28795.0
Chevrolet,1300.0,155.0,200.0,9.4,Petrol,5,236.0,23100.0
Chevrolet,2000.0,250.0,240.0,5.8,Petrol,5,353.0,33500.0
Chevrolet,5603.0,650.0,318.0,3.5,Petrol,5,881.0,67300.0
Chevrolet,5603.0,495.0,312.0,3.0,Petrol,5,637.0,65895.0
Chevrolet,5300.0,355.0,180.0,7.0,Petrol,5,519.0,61595.0
Chevrolet,5300.0,355.0,180.0,7.0,Petrol,5,519.0,55895.0
Chevrolet,5300.0,355.0,180.0,7.1,Petrol,5,519.0,50895.0
Chevrolet,2800.0,181.0,160.0,9.1,Diesel,5,500.0,48295.0
Chevrolet,3600.0,310.0,210.0,7.0,Petrol,5,360.0,46600.0
Chevrolet,1500.0,170.0,200.0,8.8,Petrol,5,275.0,33400.0
Chevrolet,3600.0,308.0,220.0,6.6,Petrol,5,366.0,48900.0
Chevrolet,2813.6,200.0,150.0,6.7,Electric,5,360.0,28795.0
Chevrolet,5603.0,455.0,290.0,4.3,Petrol,5,617.0,43500.0
Chevrolet,5603.0,460.0,290.0,3.9,Petrol,5,630.0,65900.0
Chevrolet,3600.0,310.0,210.0,7.0,Petrol,5,360.0,43700.0
Chevrolet,3600.0,308.0,220.0,6.6,Petrol,5,366.0,45000.0
Chevrolet,1500.0,160.0,210.0,8.5,Petrol,5,250.0,25800.0
Chevrolet,1400.0,98.0,180.0,11.0,Petrol,5,127.0,17595.0
Chevrolet,1200.0,137.0,200.0,9.2,Petrol,5,220.0,24100.0
Chevrolet,1500.0,170.0,200.0,8.9,Petrol,5,275.0,28400.0
Chevrolet,5603.0,445.0,160.0,8.5,Diesel,5,930.0,75700.0
Chevrolet,2700.0,310.0,190.0,6.9,Petrol,5,583.0,29200.0
Chevrolet,5603.0,420.0,200.0,7.0,Petrol,5,624.0,82400.0
Chevrolet,4300.0,285.0,180.0,8.5,Petrol,5,413.0,33900.0
Chevrolet,1400.0,98.0,180.0,10.9,Petrol,5,127.0,14395.0
Chevrolet,3600.0,310.0,210.0,7.1,Petrol,5,360.0,37200.0
Chevrolet,2500.0,193.0,200.0,9.0,Petrol,5,255.0,36100.0
Chevrolet,2000.0,250.0,240.0,5.8,Petrol,5,353.0,34500.0
Chevrolet,1500.0,170.0,200.0,8.8,Petrol,5,275.0,31900.0
Chevrolet,4300.0,285.0,180.0,8.6,Petrol,5,413.0,34900.0
Chevrolet,5603.0,445.0,160.0,8.4,Diesel,5,930.0,56400.0
Chevrolet,5300.0,355.0,180.0,7.4,Petrol,5,519.0,64100.0
Chevrolet,5300.0,355.0,180.0,5.1,Petrol,5,519.0,64400.0
Chevrolet,2813.6,200.0,150.0,6.5,Electric,5,360.0,31700.0
Chevrolet,5300.0,355.0,180.0,7.5,Petrol,5,519.0,56995.0
Chevrolet,5300.0,355.0,180.0,7.4,Petrol,5,519.0,62495.0
Chevrolet,5300.0,355.0,180.0,7.6,Petrol,5,519.0,66700.0
Chevrolet,5603.0,420.0,200.0,6.8,Petrol,5,624.0,71600.0
Chevrolet,5603.0,420.0,200.0,6.7,Petrol,5,624.0,76700.0
Chevrolet,5300.0,355.0,180.0,7.5,Petrol,5,519.0,65500.0
Chevrolet,5603.0,420.0,200.0,6.8,Petrol,5,624.0,70000.0
Gmc,1500.0,175.0,190.0,9.5,Petrol,5,275.0,29900.0
Gmc,2000.0,228.0,200.0,7.8,Petrol,5,350.0,36800.0
Gmc,5300.0,355.0,180.0,7.4,Petrol,5,519.0,57400.0
Gmc,5603.0,420.0,200.0,6.9,Petrol,5,624.0,61100.0
Gmc,2700.0,310.0,190.0,7.6,Petrol,5,583.0,36900.0
Gmc,5300.0,355.0,180.0,7.3,Petrol,5,519.0,37100.0
Gmc,5603.0,401.0,175.0,7.5,Diesel,5,629.0,43900.0
Gmc,5603.0,445.0,175.0,7.4,Diesel,5,930.0,49000.0
Gmc,2813.6,625.0,170.0,3.0,Electric,5,930.0,108700.0
Gmc,2813.6,625.0,170.0,3.5,Electric,5,930.0,105600.0
Gmc,5603.0,420.0,200.0,6.8,Petrol,5,624.0,72800.0
Gmc,5603.0,420.0,190.0,6.7,Petrol,5,624.0,66800.0
Gmc,1500.0,175.0,190.0,9.6,Petrol,5,275.0,36500.0
Gmc,3600.0,310.0,210.0,7.6,Petrol,5,366.0,41400.0
Gmc,5300.0,355.0,180.0,7.4,Petrol,5,519.0,53800.0
Gmc,5603.0,401.0,175.0,7.5,Diesel,5,930.0,72200.0
Gmc,2700.0,310.0,190.0,7.6,Petrol,5,583.0,45000.0
Gmc,2700.0,310.0,190.0,7.5,Petrol,5,583.0,43900.0
Gmc,2700.0,310.0,190.0,7.5,Petrol,5,583.0,48000.0
Gmc,5603.0,420.0,200.0,6.7,Petrol,5,624.0,93800.0
Gmc,1500.0,175.0,190.0,9.5,Petrol,5,275.0,38600.0
Gmc,3564.0,310.0,210.0,6.5,Petrol,5,366.0,54300.0
Gmc,5327.0,355.0,210.0,7.1,Petrol,5,519.0,71505.0
Gmc,5327.0,355.0,210.0,7.3,Petrol,5,519.0,73305.0
Gmc,2713.0,310.0,180.0,7.0,Petrol,5,569.0,52000.0
Gmc,5327.0,355.0,180.0,6.8,Petrol,5,519.0,56000.0
Gmc,5603.0,401.0,170.0,7.5,Petrol,5,629.0,70000.0
Gmc,5603.0,401.0,170.0,7.7,Petrol,5,629.0,72000.0
Gmc,2488.0,200.0,175.0,8.5,Petrol,5,259.0,36300.0
Gmc,3564.0,308.0,180.0,6.9,Petrol,5,373.0,44000.0
Gmc,5603.0,420.0,200.0,5.8,Petrol,5,624.0,80000.0
Gmc,5603.0,420.0,210.0,6.0,Petrol,5,624.0,82000.0
Gmc,1490.0,170.0,200.0,9.3,Petrol,5,275.0,28700.0
Gmc,3564.0,310.0,210.0,6.5,Petrol,5,366.0,45000.0
Gmc,2813.6,690.5,170.0,3.5,Electric,5,930.0,96550.0
Gmc,2813.6,690.5,170.0,3.0,Electric,5,930.0,96550.0
Gmc,5603.0,420.0,200.0,5.8,Petrol,5,624.0,65000.0
Gmc,5603.0,420.0,210.0,6.0,Petrol,5,624.0,76805.0
Gmc,5603.0,401.0,170.0,7.5,Petrol,5,629.0,75000.0
Gmc,3564.0,308.0,180.0,6.9,Petrol,5,373.0,50000.0
Gmc,5327.0,355.0,210.0,7.3,Petrol,5,519.0,65000.0
Gmc,4300.0,285.0,180.0,7.5,Petrol,5,413.0,37700.0
Gmc,5603.0,401.0,170.0,7.7,Petrol,5,629.0,60000.0
Gmc,5603.0,401.0,170.0,7.8,Petrol,5,629.0,62000.0
Gmc,1490.0,170.0,200.0,9.4,Petrol,5,275.0,31000.0
Gmc,3564.0,310.0,210.0,6.6,Petrol,5,366.0,40000.0
Gmc,2488.0,200.0,175.0,8.6,Petrol,5,259.0,38000.0
Gmc,5327.0,355.0,210.0,7.4,Petrol,5,519.0,75000.0
Gmc,5603.0,420.0,200.0,5.9,Petrol,5,624.0,82000.0
Gmc,2813.6,690.5,170.0,3.6,Electric,5,930.0,110000.0
Gmc,2813.6,690.5,170.0,4.5,Electric,5,930.0,108700.0
Gmc,2813.6,690.5,170.0,3.0,Electric,5,930.0,112700.0
Gmc,3564.0,308.0,180.0,6.8,Petrol,5,373.0,55000.0
Gmc,5603.0,420.0,210.0,6.0,Petrol,5,624.0,90000.0
Gmc,5603.0,401.0,170.0,7.5,Petrol,5,629.0,85000.0
Gmc,3564.0,310.0,210.0,6.5,Petrol,5,366.0,60000.0
Gmc,1490.0,170.0,200.0,9.3,Petrol,5,275.0,35000.0
Gmc,5327.0,355.0,210.0,7.5,Petrol,5,519.0,78000.0
Gmc,2813.6,690.5,170.0,3.6,Electric,5,930.0,105000.0
KIA,1591.0,120.0,180.0,10.3,Petrol,5,151.0,17000.0
KIA,1591.0,120.0,180.0,10.3,Petrol,5,151.0,18000.0
KIA,1591.0,175.0,210.0,7.5,Petrol,5,264.0,28000.0
Peugeot,1599.0,360.0,250.0,5.2,Hybrid,5,520.0,55000.0
KIA,2500.0,277.0,220.0,7.0,Petrol,5,421.0,42000.0
KIA,3778.0,291.0,240.0,7.0,Petrol,5,355.0,50000.0
KIA,1999.0,147.0,190.0,9.2,Petrol,5,179.0,19000.0
KIA,1591.0,180.0,220.0,7.8,Petrol,5,264.0,28500.0
KIA,1591.0,139.0,180.0,10.5,Hybrid,5,265.0,33000.0
KIA,2813.6,225.0,190.0,5.2,Electric,5,350.0,50000.0
KIA,1591.0,201.0,200.0,6.5,Petrol,5,264.0,28000.0
KIA,1591.0,175.0,210.0,7.5,Petrol,5,264.0,28500.0
KIA,2500.0,300.0,270.0,5.0,Petrol,5,422.0,55000.0
KIA,1591.0,227.0,200.0,7.9,Hybrid,5,352.0,47000.0
KIA,3500.0,290.0,220.0,8.0,Petrol,5,355.0,42500.0
KIA,3778.0,291.0,240.0,7.0,Petrol,5,355.0,51000.0
Peugeot,1598.0,225.0,210.0,7.5,Hybrid,5,360.0,44000.0
KIA,2813.6,320.0,230.0,5.0,Electric,5,450.0,58000.0
KIA,1591.0,139.0,180.0,10.5,Hybrid,5,265.0,33000.0
KIA,1591.0,201.0,200.0,6.5,Petrol,5,264.0,25000.0
KIA,1999.0,146.0,190.0,9.0,Petrol,5,179.0,23500.0
Peugeot,1598.0,225.0,210.0,7.0,Hybrid,5,360.0,42000.0
KIA,2500.0,191.0,210.0,8.5,Petrol,5,246.0,35500.0
KIA,3778.0,291.0,240.0,7.0,Petrol,5,355.0,44000.0
KIA,1999.0,147.0,190.0,9.5,Petrol,5,179.0,22000.0
KIA,1999.0,147.0,190.0,9.2,Petrol,5,179.0,18500.0
KIA,1591.0,180.0,220.0,7.8,Petrol,5,264.0,29000.0
KIA,3500.0,290.0,220.0,8.0,Petrol,5,355.0,39500.0
KIA,2813.6,225.0,190.0,5.2,Electric,5,350.0,46000.0
KIA,1591.0,139.0,180.0,10.5,Hybrid,5,265.0,30000.0
KIA,3300.0,365.0,270.0,4.7,Petrol,5,510.0,51500.0
KIA,1591.0,227.0,200.0,7.9,Hybrid,5,352.0,48000.0
KIA,3778.0,291.0,240.0,7.0,Petrol,5,355.0,52000.0
Peugeot,1598.0,300.0,235.0,6.0,Hybrid,5,520.0,47000.0
KIA,2813.6,577.0,260.0,3.5,Electric,5,740.0,65000.0
KIA,1591.0,139.0,180.0,10.5,Hybrid,5,265.0,34500.0
KIA,3500.0,290.0,220.0,8.0,Petrol,5,355.0,47000.0
KIA,1591.0,175.0,210.0,7.5,Petrol,5,264.0,32000.0
KIA,1999.0,147.0,190.0,9.2,Petrol,5,179.0,22500.0
KIA,1999.0,147.0,190.0,9.5,Petrol,5,179.0,23500.0
KIA,1591.0,120.0,180.0,10.3,Petrol,5,151.0,17500.0
KIA,1591.0,120.0,180.0,10.3,Petrol,5,151.0,18000.0
KIA,1999.0,147.0,190.0,9.5,Petrol,5,179.0,20500.0
KIA,1999.0,146.0,190.0,9.2,Petrol,5,179.0,23000.0
Peugeot,1599.0,300.0,235.0,6.0,Hybrid,5,520.0,45000.0
KIA,1591.0,227.0,200.0,7.9,Hybrid,5,352.0,47000.0
KIA,3778.0,291.0,240.0,7.0,Petrol,5,355.0,41500.0
KIA,3500.0,290.0,220.0,8.0,Petrol,5,355.0,43500.0
KIA,2813.6,320.0,230.0,5.0,Electric,5,450.0,60000.0
KIA,1591.0,201.0,200.0,6.5,Petrol,5,264.0,25500.0
KIA,1999.0,147.0,190.0,9.5,Petrol,5,179.0,23000.0
KIA,1591.0,175.0,210.0,7.5,Petrol,5,264.0,30000.0
Peugeot,2813.6,136.0,200.0,8.5,Electric,5,260.0,40000.0
KIA,3778.0,291.0,240.0,7.0,Petrol,5,355.0,53000.0
KIA,2500.0,300.0,270.0,5.0,Petrol,5,422.0,50000.0
KIA,3500.0,290.0,220.0,8.0,Petrol,5,355.0,45500.0
KIA,1591.0,139.0,180.0,10.5,Hybrid,5,265.0,36000.0
KIA,2813.6,320.0,230.0,5.0,Electric,5,450.0,62000.0
KIA,1591.0,227.0,200.0,7.8,Hybrid,5,352.0,49000.0
KIA,1999.0,147.0,190.0,9.2,Petrol,5,179.0,22500.0
Bugatti,5603.0,690.5,330.0,2.5,Petrol,5,930.0,124332.5
Bugatti,5603.0,690.5,330.0,2.3,Petrol,5,930.0,124332.5
Bugatti,5603.0,690.5,330.0,2.4,Petrol,5,930.0,124332.5
